"","date","intercn","CO2MASS","coal_price","gasprice","meant","load","nonFossil","so2price","netNSflow","CR","carbontax","predicted_values"
"1186","3/31/2009","EAST",4.362523551,2.9837458,3.562609,48.315983,6787056,72152456,65.978256,2785591,0.837517055618509,45.4873077883265,4.46171026887296
"1187","4/1/2009","EAST",4.340875909,2.8814492,3.6190231,50.152786,6619893,64912248,61.0625,2397141.3,0.796195304749505,39.5787334248014,4.29333630908474
"1188","4/2/2009","EAST",4.352874591,2.8814492,3.7782691,53.13876,6578704.5,64912248,61.0625,2397141.3,0.762637367465435,35.126096615585,4.29329130823821
"1189","4/3/2009","EAST",4.262006494,2.8814492,3.7709,54.009434,6475363.5,64912248,61.0625,2397141.3,0.764127714869129,35.3177318645343,4.22141379072641
"1190","4/4/2009","EAST",3.965219551,2.8814492,3.7709,51.225204,5987919.5,64912248,61.0625,2397141.3,0.764127714869129,35.3177318645343,3.84215670857617
"1191","4/5/2009","EAST",3.916387265,2.8814492,3.7709,52.067356,5927848.5,64912248,61.0625,2397141.3,0.764127714869129,35.3177318645343,3.80278616254358
"1192","4/6/2009","EAST",4.507450259,2.8814492,3.9010429,49.564205,6827591.5,64912248,61.0625,2397141.3,0.738635609467407,32.1138548997192,4.465116120894
"1193","4/7/2009","EAST",4.700255954,2.8814492,3.719804,42.792023,7015598.5,64912248,61.0625,2397141.3,0.774623931798557,36.6831313935615,4.54899070929626
"1194","4/8/2009","EAST",4.568398427,2.8814492,3.6076729,42.738655,6795179.5,64912248,61.0625,2397141.3,0.798700236931125,39.9230506434269,4.37655342363981
"1195","4/9/2009","EAST",4.394476902,2.8814492,3.6452551,48.309986,6457985.5,64912248,61.0625,2397141.3,0.790465720766703,38.7975825216088,4.16363039832873
"1196","4/10/2009","EAST",4.174281403,2.8814492,3.6452551,52.162193,6112931,64912248,61.0625,2397141.3,0.790465720766703,38.7975825216088,3.93135738417337
"1197","4/11/2009","EAST",3.967986168,2.8814492,3.6452551,51.051212,5869588.5,64912248,61.0625,2397141.3,0.790465720766703,38.7975825216088,3.74375821732507
"1198","4/12/2009","EAST",3.858194262,2.8814492,3.6452551,48.173595,5720567,64912248,61.0625,2397141.3,0.790465720766703,38.7975825216088,3.61521505996524
"1199","4/13/2009","EAST",4.477033079,2.8814492,3.596976,48.885101,6559556,64912248,61.0625,2397141.3,0.801075458941066,40.2511307604316,4.23899481044409
"1200","4/14/2009","EAST",4.511834657,2.8814492,3.641438,50.018261,6613105.5,64912248,61.0625,2397141.3,0.791294318343468,38.9100025916316,4.28914603048428
"1201","4/15/2009","EAST",4.464115634,2.8814492,3.6198831,50.497295,6629199,64912248,61.0625,2397141.3,0.796006147270336,39.5528023013543,4.30245266125462
"1202","4/16/2009","EAST",4.373750676,2.8814492,3.541322,51.376987,6494195.5,64912248,61.0625,2397141.3,0.813664840418352,42.01638988525,4.20176545929822
"1203","4/17/2009","EAST",4.277120399,2.8814492,3.475152,54.279266,6277066.5,64912248,61.0625,2397141.3,0.829157746193548,44.2515029870389,4.05360103338611
"1204","4/18/2009","EAST",3.911414025,2.8814492,3.475152,58.168346,5711655.5,64912248,61.0625,2397141.3,0.829157746193548,44.2515029870389,3.65793228577052
"1205","4/19/2009","EAST",3.760779887,2.8814492,3.475152,58.200706,5621910.5,64912248,61.0625,2397141.3,0.829157746193548,44.2515029870389,3.5914936077097
"1206","4/20/2009","EAST",4.296940068,2.8814492,3.578481,54.47694,6437728,64912248,61.0625,2397141.3,0.805215732597155,40.8267497421056,4.18190055975689
"1207","4/21/2009","EAST",4.331148823,2.8814492,3.4799261,53.055901,6509019,64912248,61.0625,2397141.3,0.828020227211147,44.0849772103934,4.21859098966409
"1208","4/22/2009","EAST",4.372292201,2.8814492,3.4963291,53.293919,6532310.5,64912248,61.0625,2397141.3,0.824135576939825,43.5192098954493,4.23859936019592
"1209","4/23/2009","EAST",4.391276275,2.8814492,3.4387031,55.379398,6579673.5,64912248,61.0625,2397141.3,0.83794649209465,45.5513727951011,4.28239782174043
"1210","4/24/2009","EAST",4.384193183,2.8814492,3.3413551,61.112446,6547936.5,64912248,61.0625,2397141.3,0.862359466074109,49.2897137094422,4.28714700206727
"1211","4/25/2009","EAST",4.196913373,2.8814492,3.3413551,67.687149,6162089.5,64912248,61.0625,2397141.3,0.862359466074109,49.2897137094422,4.04150716944529
"1212","4/26/2009","EAST",4.23528524,2.8814492,3.3413551,68.971619,6216386.5,64912248,61.0625,2397141.3,0.862359466074109,49.2897137094422,4.08980970434606
"1213","4/27/2009","EAST",4.745617467,2.8814492,3.3081541,68.377327,6958110,64912248,61.0625,2397141.3,0.871014200940639,50.6620947755799,4.63438236585265
"1214","4/28/2009","EAST",4.756169416,2.8814492,3.3569341,66.209793,6875184.5,64912248,61.0625,2397141.3,0.858357392240735,48.663619421151,4.56300165561763
"1215","4/29/2009","EAST",4.612229282,2.8814492,3.469476,61.849194,6657505,64912248,61.0625,2397141.3,0.830514233273267,44.4505942973987,4.38272335682737
"1216","4/30/2009","EAST",4.581098192,2.8814492,3.2727351,60.954952,6613138,64912248,61.0625,2397141.3,0.880440705390424,52.1861921747491,4.32942173056137
"1217","5/1/2009","EAST",4.481640357,2.8402834,3.2908461,63.014549,6285411.5,71596144,68.25,2961138.3,0.863086061666633,49.4039567712414,4.15164798284541
"1218","5/2/2009","EAST",3.997862422,2.8402834,3.2908461,61.633682,5740111.5,71596144,68.25,2961138.3,0.863086061666633,49.4039567712414,3.73815368028879
"1219","5/3/2009","EAST",3.92353951,2.8402834,3.2908461,60.394341,5611379,71596144,68.25,2961138.3,0.863086061666633,49.4039567712414,3.63485985691956
"1220","5/4/2009","EAST",4.34153064,2.8402834,3.4788671,60.443146,6288087.5,71596144,68.25,2961138.3,0.816439179294892,42.4114684363835,4.15179316531626
"1221","5/5/2009","EAST",4.399461494,2.8402834,3.638366,60.648331,6399224,71596144,68.25,2961138.3,0.780648071139627,37.4794602042388,4.24758971072928
"1222","5/6/2009","EAST",4.464030258,2.8402834,3.710494,62.259277,6470661,71596144,68.25,2961138.3,0.765473114900604,35.4912025814782,4.31607419125229
"1223","5/7/2009","EAST",4.609462779,2.8402834,3.9803939,64.951248,6643175.5,71596144,68.25,2961138.3,0.713568423466833,29.1097655870419,4.48120910450789
"1224","5/8/2009","EAST",4.561278237,2.8402834,4.1713138,66.621628,6607917.5,71596144,68.25,2961138.3,0.680908590478137,25.3973533856517,4.47977223703232
"1225","5/9/2009","EAST",4.163558065,2.8402834,4.1713138,66.799179,6092241,71596144,68.25,2961138.3,0.680908590478137,25.3973533856517,4.09796215732534
"1226","5/10/2009","EAST",3.924684197,2.8402834,4.1713138,62.852798,5707351.5,71596144,68.25,2961138.3,0.680908590478137,25.3973533856517,3.78763242496323
"1227","5/11/2009","EAST",4.398560904,2.8402834,4.3063469,59.612091,6311438,71596144,68.25,2961138.3,0.659557501045724,23.0851631100702,4.22620674212478
"1228","5/12/2009","EAST",4.339895794,2.8402834,4.4295549,58.800552,6347468.5,71596144,68.25,2961138.3,0.641211919509114,21.1664093329208,4.25718375822654
"1229","5/13/2009","EAST",4.467859818,2.8402834,4.3585792,61.32436,6505241,71596144,68.25,2961138.3,0.651653502132071,22.2509828875199,4.38468700688023
"1230","5/14/2009","EAST",4.531825018,2.8402834,4.0540891,64.10627,6563610.5,71596144,68.25,2961138.3,0.700597182237559,27.6089731852039,4.42241901182848
"1231","5/15/2009","EAST",4.560109557,2.8402834,4.026279,65.907928,6663341,71596144,68.25,2961138.3,0.705436309803667,28.1647143516963,4.50558116425596
"1232","5/16/2009","EAST",4.04595258,2.8402834,4.026279,65.883301,6019381,71596144,68.25,2961138.3,0.705436309803667,28.1647143516963,4.02725785014059
"1233","5/17/2009","EAST",3.746202583,2.8402834,4.026279,60.236187,5554769,71596144,68.25,2961138.3,0.705436309803667,28.1647143516963,3.64715840425818
"1234","5/18/2009","EAST",4.111200715,2.8402834,4.0531459,55.613144,6090758.5,71596144,68.25,2961138.3,0.700760216897201,27.6276170918145,4.01843873253262
"1235","5/19/2009","EAST",4.234007645,2.8402834,3.9811389,57.491871,6232758,71596144,68.25,2961138.3,0.713434891709003,29.0941335067345,4.13014228842167
"1236","5/20/2009","EAST",4.398297898,2.8402834,3.7923479,63.621616,6483288,71596144,68.25,2961138.3,0.74895117085645,33.391636543088,4.3400756843292
"1237","5/21/2009","EAST",4.56624851,2.8402834,3.753433,67.819656,6680443,71596144,68.25,2961138.3,0.756716158247663,34.3701221931417,4.50964111100759
"1238","5/22/2009","EAST",4.590337735,2.8402834,3.34165,68.959747,6633985.5,71596144,68.25,2961138.3,0.849964358924483,47.3676928969535,4.45125809075941
"1239","5/23/2009","EAST",4.248224125,2.8402834,3.34165,68.945625,6133976.5,71596144,68.25,2961138.3,0.849964358924483,47.3676928969535,4.07989038525411
"1240","5/24/2009","EAST",4.093499327,2.8402834,3.34165,69.589813,5949522,71596144,68.25,2961138.3,0.849964358924483,47.3676928969535,3.94692873102471
"1241","5/25/2009","EAST",4.127598335,2.8402834,3.34165,69.373192,6061255.5,71596144,68.25,2961138.3,0.849964358924483,47.3676928969535,4.02854949384032
"1242","5/26/2009","EAST",4.539985452,2.8402834,3.364994,66.886833,6638142,71596144,68.25,2961138.3,0.844067894326112,46.4708343639587,4.44321476195163
"1243","5/27/2009","EAST",4.623814517,2.8402834,3.5081699,65.996208,6795501.5,71596144,68.25,2961138.3,0.809619682330665,41.4443005500899,4.56529451692458
"1244","5/28/2009","EAST",4.69147186,2.8402834,3.4844639,66.105194,6816778,71596144,68.25,2961138.3,0.815127802012815,42.2244453924672,4.57998768359463
"1245","5/29/2009","EAST",4.631384604,2.8402834,3.8395281,66.664299,6716762.5,71596144,68.25,2961138.3,0.739748043516077,32.2504571901019,4.53590396149939
"1246","5/30/2009","EAST",4.217079233,2.8402834,3.8395281,67.27108,6225914,71596144,68.25,2961138.3,0.739748043516077,32.2504571901019,4.17519799402004
"1247","5/31/2009","EAST",4.174344503,2.8402834,3.8395281,66.797379,6182996.5,71596144,68.25,2961138.3,0.739748043516077,32.2504571901019,4.14038514785233
"1248","6/1/2009","EAST",4.866795419,2.7953844,3.80387,66.434708,6856369.5,73183760,70.95652,3819008.8,0.734879057381036,31.6546711847935,4.63284775106437
"1249","6/2/2009","EAST",5.039655002,2.7953844,3.9489689,69.265518,7053816.5,73183760,70.95652,3819008.8,0.707877035952347,28.4468807949902,4.80797206778359
"1250","6/3/2009","EAST",4.885225284,2.7953844,3.7444241,67.773094,6816655.5,73183760,70.95652,3819008.8,0.74654588405197,33.0914617014359,4.60720654531957
"1251","6/4/2009","EAST",4.637586253,2.7953844,3.526505,64.717636,6483340,73183760,70.95652,3819008.8,0.792678416732714,39.0982020954249,4.32431976895529
"1252","6/5/2009","EAST",4.405693974,2.7953844,3.426966,64.018417,6319552.5,73183760,70.95652,3819008.8,0.815702402650041,42.3063312550596,4.19086642460503
"1253","6/6/2009","EAST",4.072941015,2.7953844,3.426966,65.801193,5909289,73183760,70.95652,3819008.8,0.815702402650041,42.3063312550596,3.89730875430974
"1254","6/7/2009","EAST",4.273523748,2.7953844,3.426966,68.358475,6088462,73183760,70.95652,3819008.8,0.815702402650041,42.3063312550596,4.0462495436541
"1255","6/8/2009","EAST",5.069283017,2.7953844,3.4179969,70.217316,7055428.5,73183760,70.95652,3819008.8,0.817842871653863,42.612209502293,4.77514735841887
"1256","6/9/2009","EAST",5.215351022,2.7953844,3.4511139,70.106842,7201746,73183760,70.95652,3819008.8,0.809994825149063,41.4971590489147,4.88559914533664
"1257","6/10/2009","EAST",5.150417798,2.7953844,3.490433,69.610214,7132220.5,73183760,70.95652,3819008.8,0.800870379119152,40.2227424657308,4.83384357760805
"1258","6/11/2009","EAST",5.091060187,2.7953844,3.4607821,69.640694,7114758.5,73183760,70.95652,3819008.8,0.807731986362274,41.1789252999963,4.81883644185095
"1259","6/12/2009","EAST",5.036287041,2.7953844,3.4876189,70.564255,7115036.5,73183760,70.95652,3819008.8,0.80151658772121,40.3122337228611,4.82680247498605
"1260","6/13/2009","EAST",4.694078252,2.7953844,3.4876189,70.822159,6570629.5,73183760,70.95652,3819008.8,0.80151658772121,40.3122337228611,4.42415815198621
"1261","6/14/2009","EAST",4.617724028,2.7953844,3.4876189,70.363472,6410565,73183760,70.95652,3819008.8,0.80151658772121,40.3122337228611,4.30245154348159
"1262","6/15/2009","EAST",5.188360634,2.7953844,3.748692,70.63179,7257284.5,73183760,70.95652,3819008.8,0.745695938743434,32.9857172488961,4.95248522738463
"1263","6/16/2009","EAST",5.263378622,2.7953844,4.1048889,70.976357,7298915,73183760,70.95652,3819008.8,0.680989051859601,25.406233480908,5.0123318363872
"1264","6/17/2009","EAST",5.383144595,2.7953844,3.9754081,70.862694,7462355,73183760,70.95652,3819008.8,0.703169166456143,27.9037386390042,5.12324789793401
"1265","6/18/2009","EAST",5.525531991,2.7953844,4.123075,72.273239,7653062.5,73183760,70.95652,3819008.8,0.677985338612565,25.0755919787722,5.28473236623955
"1266","6/19/2009","EAST",5.693935555,2.7953844,3.9497299,74.456116,7826629.5,73183760,70.95652,3819008.8,0.707740648290912,28.4310801349306,5.41414453742748
"1267","6/20/2009","EAST",5.501576694,2.7953844,3.9497299,75.443802,7485981.5,73183760,70.95652,3819008.8,0.707740648290912,28.4310801349306,5.16733719357785
"1268","6/21/2009","EAST",5.368842155,2.7953844,3.9497299,76.097115,7333772.5,73183760,70.95652,3819008.8,0.707740648290912,28.4310801349306,5.05837604431309
"1269","6/22/2009","EAST",6.062305362,2.7953844,3.972471,76.194145,8253991,73183760,70.95652,3819008.8,0.703689064061135,27.963489930746,5.74399472584224
"1270","6/23/2009","EAST",6.194049718,2.7953844,3.9116321,76.65889,8403806,73183760,70.95652,3819008.8,0.714633771412194,29.2346195641825,5.85355212907876
"1271","6/24/2009","EAST",6.236012623,2.7953844,3.818032,76.676628,8376480.5,73183760,70.95652,3819008.8,0.732153214011826,31.3234960158459,5.8263315988131
"1272","6/25/2009","EAST",6.350430058,2.7953844,3.8540699,77.45256,8515326,73183760,70.95652,3819008.8,0.725307135711265,30.4991311231769,5.93696483429626
"1273","6/26/2009","EAST",6.12221527,2.7953844,3.753598,77.776619,8279493.5,73183760,70.95652,3819008.8,0.744721304732153,32.8646691856621,5.75630543299103
"1274","6/27/2009","EAST",5.609099042,2.7953844,3.753598,76.520576,7646912,73183760,70.95652,3819008.8,0.744721304732153,32.8646691856621,5.27877648792164
"1275","6/28/2009","EAST",5.237081634,2.7953844,3.753598,75.680641,7187838,73183760,70.95652,3819008.8,0.744721304732153,32.8646691856621,4.93267152515837
"1276","6/29/2009","EAST",5.49411727,2.7953844,3.787657,74.2883,7565011.5,73183760,70.95652,3819008.8,0.738024694421908,32.0389586058191,5.20664716763931
"1277","6/30/2009","EAST",5.322769917,2.7953844,3.618479,72.65065,7352689.5,73183760,70.95652,3819008.8,0.772530226097761,36.4085482364261,5.02608319928088
"1278","7/1/2009","EAST",5.345803908,2.7501938,3.5425529,71.620506,7716561,74312208,69.779999,4395753,0.776331046460873,36.9078441854708,5.28257503423675
"1279","7/2/2009","EAST",5.235332717,2.7501938,3.36464,71.486137,7643322,74312208,69.779999,4395753,0.817381294878501,42.546136550389,5.21397429861823
"1280","7/3/2009","EAST",4.849376931,2.7501938,3.36464,71.871742,7171035.5,74312208,69.779999,4395753,0.817381294878501,42.546136550389,4.86567661033485
"1281","7/4/2009","EAST",4.527754992,2.7501938,3.36464,71.945015,6782739,74312208,69.779999,4395753,0.817381294878501,42.546136550389,4.5778038905002
"1282","7/5/2009","EAST",4.58021588,2.7501938,3.36464,71.737938,6772709,74312208,69.779999,4395753,0.817381294878501,42.546136550389,4.56906892270314
"1283","7/6/2009","EAST",5.292985653,2.7501938,3.2186971,72.139435,7742222.5,74312208,69.779999,4395753,0.854443184479832,48.0563884980984,5.2804961115237
"1284","7/7/2009","EAST",5.446386016,2.7501938,3.3386049,72.481789,7936518.5,74312208,69.779999,4395753,0.823755395554592,43.4640810765309,5.43591718456824
"1285","7/8/2009","EAST",5.359898543,2.7501938,3.2541699,71.317314,7820923.5,74312208,69.779999,4395753,0.845129137234045,46.6314346287271,5.33649297987395
"1286","7/9/2009","EAST",5.373383782,2.7501938,3.3469181,71.120186,7877475,74312208,69.779999,4395753,0.821709321181179,43.1681212878254,5.38423597644719
"1287","7/10/2009","EAST",5.466664626,2.7501938,3.1891489,72.480782,7996792,74312208,69.779999,4395753,0.862359797625003,49.289765799084,5.46942513547905
"1288","7/11/2009","EAST",5.204488326,2.7501938,3.1891489,73.963608,7597786,74312208,69.779999,4395753,0.862359797625003,49.289765799084,5.18236214076449
"1289","7/12/2009","EAST",5.134438435,2.7501938,3.1891489,74.044273,7483189.5,74312208,69.779999,4395753,0.862359797625003,49.289765799084,5.09777034124764
"1290","7/13/2009","EAST",5.551467788,2.7501938,3.1917641,72.729744,8055560,74312208,69.779999,4395753,0.861653215536825,49.1788387679487,5.51480740591269
"1291","7/14/2009","EAST",5.539302396,2.7501938,3.3072641,71.796936,8086491,74312208,69.779999,4395753,0.831561591951486,44.604695791308,5.54066420275772
"1292","7/15/2009","EAST",5.743522873,2.7501938,3.3959191,73.279022,8360936.5,74312208,69.779999,4395753,0.809852566864741,41.4771098181893,5.76033402823919
"1293","7/16/2009","EAST",5.878639647,2.7501938,3.27124,75.509605,8482036,74312208,69.779999,4395753,0.840719054548122,45.966372643376,5.85474371210054
"1294","7/17/2009","EAST",5.443737489,2.7501938,3.401072,74.201805,7899612.5,74312208,69.779999,4395753,0.808625574524738,41.3044215691868,5.42390328436702
"1295","7/18/2009","EAST",4.760888561,2.7501938,3.401072,71.205742,6957041,74312208,69.779999,4395753,0.808625574524738,41.3044215691868,4.70537609039196
"1296","7/19/2009","EAST",4.592754546,2.7501938,3.401072,69.272949,6708311,74312208,69.779999,4395753,0.808625574524738,41.3044215691868,4.50866792808353
"1297","7/20/2009","EAST",5.188746299,2.7501938,3.5223601,70.186058,7531086.5,74312208,69.779999,4395753,0.780781556093598,37.4972119582796,5.1344159734849
"1298","7/21/2009","EAST",5.330310397,2.7501938,3.5190811,70.933823,7681235,74312208,69.779999,4395753,0.781509070649153,37.5940435367603,5.25030981300805
"1299","7/22/2009","EAST",5.449768046,2.7501938,3.5417621,71.817551,7822480,74312208,69.779999,4395753,0.776504384639499,36.9307030784548,5.36239019859652
"1300","7/23/2009","EAST",5.566077073,2.7501938,3.704308,72.801102,8009130.5,74312208,69.779999,4395753,0.742431190926888,32.5811171540776,5.51932704385613
"1301","7/24/2009","EAST",5.558239902,2.7501938,3.4486949,73.077087,8045823.5,74312208,69.779999,4395753,0.79745929394914,39.7522612590555,5.52906236641125
"1302","7/25/2009","EAST",5.234231306,2.7501938,3.4486949,74.232544,7592018.5,74312208,69.779999,4395753,0.79745929394914,39.7522612590555,5.19927358474198
"1303","7/26/2009","EAST",5.236448484,2.7501938,3.4486949,75.358231,7481938.5,74312208,69.779999,4395753,0.79745929394914,39.7522612590555,5.12453153488615
