date,intercn,co2mass,gasprice,coalprice
5/29/2011,WECC,538689.203,4.243144,2.1653636
5/30/2011,EAST,5474078.367,4.4052901,2.7519052
5/30/2011,ERCOT,621512.104,4.2275171,2.3681378
5/30/2011,WECC,563896.897,4.243144,2.1653636
5/31/2011,EAST,6238743.601,4.7319279,2.7519052
5/31/2011,ERCOT,688447.726,4.5370221,2.3681378
5/31/2011,WECC,666020.887,4.5828552,2.1653636
6/1/2011,EAST,6231513.162,4.7135839,2.709687
6/1/2011,ERCOT,674597.363,4.5224252,2.579339
6/1/2011,WECC,680052.469,4.5818172,2.0838356
6/2/2011,EAST,5722119.744,4.7069402,2.709687
6/2/2011,ERCOT,669629.784,4.5337901,2.579339
6/2/2011,WECC,645089.933,4.6063409,2.0838356
6/3/2011,EAST,5597139.695,4.764277,2.709687
6/3/2011,ERCOT,690938.483,4.602026,2.579339
6/3/2011,WECC,674271.701,4.6482091,2.0838356
6/4/2011,EAST,5514567.093,4.764277,2.709687
6/4/2011,ERCOT,680989.196,4.602026,2.579339
6/4/2011,WECC,652669.317,4.6482091,2.0838356
6/5/2011,EAST,5453596.522,4.764277,2.709687
6/5/2011,ERCOT,682996.648,4.602026,2.579339
6/5/2011,WECC,641240.564,4.6482091,2.0838356
6/6/2011,EAST,6106390.333,4.9647212,2.709687
6/6/2011,ERCOT,707779.521,4.7493229,2.579339
6/6/2011,WECC,657774.475,4.7909141,2.0838356
6/7/2011,EAST,6422622.607,5.0638528,2.709687
6/7/2011,ERCOT,690384.235,4.7279439,2.579339
6/7/2011,WECC,646978.002,4.7535219,2.0838356
6/8/2011,EAST,6685832.551,5.181426,2.709687
6/8/2011,ERCOT,692551.764,4.7175412,2.579339
6/8/2011,WECC,659879.373,4.7447972,2.0838356
6/9/2011,EAST,6399995.305,5.049839,2.709687
6/9/2011,ERCOT,697765.085,4.8275199,2.579339
6/9/2011,WECC,667333.946,4.8416572,2.0838356
6/10/2011,EAST,6048755.779,4.738524,2.709687
6/10/2011,ERCOT,682996.062,4.5477662,2.579339
6/10/2011,WECC,659212.981,4.6616659,2.0838356
6/11/2011,EAST,5401746.831,4.738524,2.709687
6/11/2011,ERCOT,658060.23,4.5477662,2.579339
6/11/2011,WECC,599839.742,4.6616659,2.0838356
6/12/2011,EAST,5028324.803,4.738524,2.709687
6/12/2011,ERCOT,647393.907,4.5477662,2.579339
6/12/2011,WECC,595587.805,4.6616659,2.0838356
6/13/2011,EAST,5512535.342,4.752336,2.709687
6/13/2011,ERCOT,696122.937,4.5802212,2.579339
6/13/2011,WECC,687593.349,4.76232,2.0838356
6/14/2011,EAST,5465828.173,4.6040511,2.709687
6/14/2011,ERCOT,711628.908,4.4827518,2.579339
6/14/2011,WECC,727854.757,4.6089368,2.0838356
6/15/2011,EAST,5501485.276,4.5629749,2.709687
6/15/2011,ERCOT,757442.234,4.447062,2.579339
6/15/2011,WECC,754667.483,4.5825081,2.0838356
6/16/2011,EAST,5651302.282,4.5972018,2.709687
6/16/2011,ERCOT,721609.258,4.4521012,2.579339
6/16/2011,WECC,731320.385,4.6381788,2.0838356
6/17/2011,EAST,5771583.359,4.4603081,2.709687
6/17/2011,ERCOT,751597.306,4.343318,2.579339
6/17/2011,WECC,727859.435,4.4444652,2.0838356
6/18/2011,EAST,5500129.36,4.4603081,2.709687
6/18/2011,ERCOT,730532.566,4.343318,2.579339
6/18/2011,WECC,677376.62,4.4444652,2.0838356
6/19/2011,EAST,5419603.968,4.4603081,2.709687
6/19/2011,ERCOT,695807.4,4.343318,2.579339
6/19/2011,WECC,634362.152,4.4444652,2.0838356
6/20/2011,EAST,5995787.177,4.4356151,2.709687
6/20/2011,ERCOT,733438.601,4.2976289,2.579339
6/20/2011,WECC,744566.631,4.4399958,2.0838356
6/21/2011,EAST,6168468.169,4.4833441,2.709687
6/21/2011,ERCOT,737351.415,4.3354592,2.579339
6/21/2011,WECC,810615.581,4.5202718,2.0838356
6/22/2011,EAST,5975081.109,4.5116029,2.709687
6/22/2011,ERCOT,685340.589,4.3592272,2.579339
6/22/2011,WECC,848192.069,4.5450568,2.0838356
6/23/2011,EAST,5818217.919,4.3927331,2.709687
6/23/2011,ERCOT,689533.026,4.2668829,2.579339
6/23/2011,WECC,804133.097,4.401433,2.0838356
6/24/2011,EAST,5591965.503,4.2621102,2.709687
6/24/2011,ERCOT,688795.861,4.1769609,2.579339
6/24/2011,WECC,782136.314,4.2539749,2.0838356
6/25/2011,EAST,5185472.942,4.2621102,2.709687
6/25/2011,ERCOT,675621.441,4.1769609,2.579339
6/25/2011,WECC,729772.876,4.2539749,2.0838356
6/26/2011,EAST,5167040.769,4.2621102,2.709687
6/26/2011,ERCOT,680056.336,4.1769609,2.579339
6/26/2011,WECC,731080.54,4.2539749,2.0838356
6/27/2011,EAST,5883767.588,4.3372259,2.709687
6/27/2011,ERCOT,749958.545,4.2426519,2.579339
6/27/2011,WECC,821347.44,4.3706412,2.0838356
6/28/2011,EAST,5974302.863,4.4387798,2.709687
6/28/2011,ERCOT,768504.356,4.3407292,2.579339
6/28/2011,WECC,827252.895,4.417675,2.0838356
6/29/2011,EAST,5857703.449,4.4732499,2.709687
6/29/2011,ERCOT,749055.138,4.3653388,2.579339
6/29/2011,WECC,787752.544,4.4693351,2.0838356
6/30/2011,EAST,5962954.271,4.3636999,2.709687
6/30/2011,ERCOT,730674.96,4.257298,2.579339
6/30/2011,WECC,780281.696,4.3615208,2.0838356
7/1/2011,EAST,5935744.56,4.370141,2.8567317
7/1/2011,ERCOT,728522.139,4.2697849,2.5716157
7/1/2011,WECC,842543.139,4.3782969,1.9464653
7/2/2011,EAST,5775178.772,4.370141,2.8567317
7/2/2011,ERCOT,728307.753,4.2697849,2.5716157
7/2/2011,WECC,845072.1,4.3782969,1.9464653
7/3/2011,EAST,5613910.177,4.370141,2.8567317
7/3/2011,ERCOT,721313.918,4.2697849,2.5716157
7/3/2011,WECC,845535.995,4.3782969,1.9464653
7/4/2011,EAST,5577794.955,4.370141,2.8567317
7/4/2011,ERCOT,728647.551,4.2697849,2.5716157
7/4/2011,WECC,876042.466,4.3782969,1.9464653
7/5/2011,EAST,6162741.488,4.5049982,2.8567317
7/5/2011,ERCOT,761975.167,4.3717341,2.5716157
7/5/2011,WECC,963757.267,4.515377,1.9464653
7/6/2011,EAST,6370385.56,4.4167972,2.8567317
7/6/2011,ERCOT,760574.046,4.3044591,2.5716157
7/6/2011,WECC,954135.556,4.4446878,1.9464653
7/7/2011,EAST,6341503.652,4.3023739,2.8567317
7/7/2011,ERCOT,768005.066,4.2074819,2.5716157
7/7/2011,WECC,907800.872,4.3588891,1.9464653
7/8/2011,EAST,6119816.984,4.2497201,2.8567317
7/8/2011,ERCOT,785816.228,4.1604352,2.5716157
7/8/2011,WECC,863708.108,4.2245698,1.9464653
7/9/2011,EAST,5885113.515,4.2497201,2.8567317
7/9/2011,ERCOT,744800.772,4.1604352,2.5716157
7/9/2011,WECC,797856.19,4.2245698,1.9464653
7/10/2011,EAST,6071871.827,4.2497201,2.8567317
7/10/2011,ERCOT,733650.012,4.1604352,2.5716157
7/10/2011,WECC,745607.739,4.2245698,1.9464653
7/11/2011,EAST,6818549.826,4.5480151,2.8567317
7/11/2011,ERCOT,788160.993,4.3138289,2.5716157
7/11/2011,WECC,811236.729,4.3940039,1.9464653
7/12/2011,EAST,6900480.933,4.501924,2.8567317
7/12/2011,ERCOT,796764.408,4.3328571,2.5716157
7/12/2011,WECC,811114.278,4.3810239,1.9464653
7/13/2011,EAST,6491038.658,4.4930062,2.8567317
7/13/2011,ERCOT,795384.628,4.3622918,2.5716157
7/13/2011,WECC,774814.238,4.3803139,1.9464653
7/14/2011,EAST,6158172.65,4.4622688,2.8567317
7/14/2011,ERCOT,794194.662,4.3109522,2.5716157
7/14/2011,WECC,749887.243,4.3303418,1.9464653
7/15/2011,EAST,6044444.408,4.5429559,2.8567317
7/15/2011,ERCOT,785200.002,4.3262839,2.5716157
7/15/2011,WECC,794957.857,4.3621378,1.9464653
7/16/2011,EAST,5831493.195,4.5429559,2.8567317
7/16/2011,ERCOT,737822.514,4.3262839,2.5716157
7/16/2011,WECC,770264.007,4.3621378,1.9464653
7/17/2011,EAST,6084203.223,4.5429559,2.8567317
7/17/2011,ERCOT,747876.255,4.3262839,2.5716157
7/17/2011,WECC,781451.322,4.3621378,1.9464653
7/18/2011,EAST,6916237.987,4.7490292,2.8567317
7/18/2011,ERCOT,784909.921,4.5077209,2.5716157
7/18/2011,WECC,897298.165,4.5188789,1.9464653
7/19/2011,EAST,7121999.442,4.884376,2.8567317
7/19/2011,ERCOT,734707.392,4.4967051,2.5716157
7/19/2011,WECC,881403.247,4.5076828,1.9464653
7/20/2011,EAST,7217798.239,5.2309508,2.8567317
7/20/2011,ERCOT,732917.135,4.5375051,2.5716157
7/20/2011,WECC,873833.901,4.5834508,1.9464653
7/21/2011,EAST,7489625.474,5.4688029,2.8567317
7/21/2011,ERCOT,738164.763,4.4866762,2.5716157
7/21/2011,WECC,872271.261,4.5473118,1.9464653
7/22/2011,EAST,7411345.099,4.6928821,2.8567317
7/22/2011,ERCOT,744756.764,4.3922062,2.5716157
7/22/2011,WECC,883971.483,4.418592,1.9464653
7/23/2011,EAST,6834371.64,4.6928821,2.8567317
7/23/2011,ERCOT,729837.496,4.3922062,2.5716157
7/23/2011,WECC,856299.757,4.418592,1.9464653
7/24/2011,EAST,6509263.953,4.6928821,2.8567317
7/24/2011,ERCOT,739869.744,4.3922062,2.5716157
7/24/2011,WECC,860644.676,4.418592,1.9464653
7/25/2011,EAST,6709761.697,4.5452342,2.8567317
7/25/2011,ERCOT,780491.671,4.3529272,2.5716157
7/25/2011,WECC,913999.044,4.4125581,1.9464653
7/26/2011,EAST,6665251.553,4.5126958,2.8567317
7/26/2011,ERCOT,772427.825,4.3474269,2.5716157
7/26/2011,WECC,910095.264,4.4072018,1.9464653
7/27/2011,EAST,6647002.384,4.543365,2.8567317
7/27/2011,ERCOT,777936.639,4.3752699,2.5716157
7/27/2011,WECC,936970.045,4.4074841,1.9464653
7/28/2011,EAST,6831500.16,4.5193639,2.8567317
7/28/2011,ERCOT,781742.034,4.3408508,2.5716157
7/28/2011,WECC,976596.8,4.379652,1.9464653
7/29/2011,EAST,6863196.389,4.3645239,2.8567317
7/29/2011,ERCOT,763238.586,4.1833148,2.5716157
7/29/2011,WECC,980832.699,4.2679381,1.9464653
7/30/2011,EAST,6500123.874,4.3645239,2.8567317
7/30/2011,ERCOT,732063.124,4.1833148,2.5716157
7/30/2011,WECC,908653.059,4.2679381,1.9464653
7/31/2011,EAST,6395600.325,4.3645239,2.8567317
7/31/2011,ERCOT,753341.948,4.1833148,2.5716157
7/31/2011,WECC,878448.659,4.2679381,1.9464653
8/1/2011,EAST,6966612.515,4.3997421,2.8957644
8/1/2011,ERCOT,805710.045,4.216723,2.5288637
8/1/2011,WECC,998790.441,4.2951889,1.898116
8/2/2011,EAST,7023706.6,4.391201,2.8957644
8/2/2011,ERCOT,809352.342,4.2358079,2.5288637
8/2/2011,WECC,1016837.821,4.3099041,1.898116
8/3/2011,EAST,6912771.111,4.3391018,2.8957644
8/3/2011,ERCOT,819254.557,4.1980591,2.5288637
8/3/2011,WECC,1000768.258,4.2724028,1.898116
8/4/2011,EAST,6725598.031,4.2709708,2.8957644
8/4/2011,ERCOT,803351.225,4.1472092,2.5288637
8/4/2011,WECC,974114.907,4.236629,1.898116
8/5/2011,EAST,6596051.785,4.077425,2.8957644
8/5/2011,ERCOT,785536.869,3.9489329,2.5288637
8/5/2011,WECC,940335.843,4.0692301,1.898116
8/6/2011,EAST,6230388.411,4.077425,2.8957644
8/6/2011,ERCOT,750802.141,3.9489329,2.5288637
8/6/2011,WECC,894469.579,4.0692301,1.898116
8/7/2011,EAST,6214883.119,4.077425,2.8957644
8/7/2011,ERCOT,736554.738,3.9489329,2.5288637
8/7/2011,WECC,892908.906,4.0692301,1.898116
8/8/2011,EAST,6596401.366,4.107306,2.8957644
8/8/2011,ERCOT,770615.318,3.9769239,2.5288637
8/8/2011,WECC,980907.035,4.0501599,1.898116
8/9/2011,EAST,6305765.609,4.160882,2.8957644
8/9/2011,ERCOT,788499.083,4.007215,2.5288637
8/9/2011,WECC,965240.333,4.1175609,1.898116
8/10/2011,EAST,6098029.966,4.177207,2.8957644
8/10/2011,ERCOT,789959,4.031311,2.5288637
8/10/2011,WECC,952699.551,4.14821,1.898116
8/11/2011,EAST,5985103.601,4.122458,2.8957644
8/11/2011,ERCOT,779847.649,3.9903159,2.5288637
8/11/2011,WECC,956475.291,4.0866342,1.898116
8/12/2011,EAST,5885103.283,4.1887341,2.8957644
8/12/2011,ERCOT,788488.151,4.0485048,2.5288637
8/12/2011,WECC,974850.862,4.1607399,1.898116
8/13/2011,EAST,5595001.809,4.1887341,2.8957644
8/13/2011,ERCOT,726587.391,4.0485048,2.5288637
8/13/2011,WECC,917072.183,4.1607399,1.898116
8/14/2011,EAST,5332054.512,4.1887341,2.8957644
8/14/2011,ERCOT,753517.714,4.0485048,2.5288637
8/14/2011,WECC,892101.339,4.1607399,1.898116
8/15/2011,EAST,5746621.186,4.0697231,2.8957644
8/15/2011,ERCOT,790660.061,3.932467,2.5288637
8/15/2011,WECC,977505.189,4.106277,1.898116
8/16/2011,EAST,5831754.079,4.0601702,2.8957644
8/16/2011,ERCOT,780941.277,3.909116,2.5288637
8/16/2011,WECC,1001246.788,4.1357698,1.898116
8/17/2011,EAST,6113072.91,4.0111179,2.8957644
8/17/2011,ERCOT,799455.336,3.850363,2.5288637
8/17/2011,WECC,1010345.741,4.1179328,1.898116
8/18/2011,EAST,6222803.719,4.0275159,2.8957644
8/18/2011,ERCOT,799818.048,3.876889,2.5288637
8/18/2011,WECC,1022819.469,4.1204219,1.898116
8/19/2011,EAST,6145638.286,4.0451088,2.8957644
8/19/2011,ERCOT,794756.802,3.93348,2.5288637
8/19/2011,WECC,981749.703,4.1032939,1.898116
8/20/2011,EAST,5762599.423,4.0451088,2.8957644
8/20/2011,ERCOT,773396.311,3.93348,2.5288637
8/20/2011,WECC,954980.282,4.1032939,1.898116
8/21/2011,EAST,5703179.742,4.0451088,2.8957644
8/21/2011,ERCOT,764609.083,3.93348,2.5288637
8/21/2011,WECC,948067.744,4.1032939,1.898116
8/22/2011,EAST,5997343.992,4.0254288,2.8957644
8/22/2011,ERCOT,796164.397,3.912389,2.5288637
8/22/2011,WECC,1028270.816,4.1029272,1.898116
8/23/2011,EAST,5915569.139,4.0606651,2.8957644
8/23/2011,ERCOT,798263.05,3.9250031,2.5288637
8/23/2011,WECC,1080704.002,4.1156182,1.898116
8/24/2011,EAST,6132518.202,4.143106,2.8957644
8/24/2011,ERCOT,792797.154,4.0141349,2.5288637
8/24/2011,WECC,1113054.949,4.1856141,1.898116
8/25/2011,EAST,6177359.878,4.0498219,2.8957644
8/25/2011,ERCOT,764606.29,3.9146831,2.5288637
8/25/2011,WECC,1110928.374,4.0951629,1.898116
8/26/2011,EAST,6112583.377,3.983824,2.8957644
8/26/2011,ERCOT,793265.565,3.86795,2.5288637
8/26/2011,WECC,1116770.512,4.0602288,1.898116
8/27/2011,EAST,5688285.782,3.983824,2.8957644
8/27/2011,ERCOT,788921.259,3.86795,2.5288637
8/27/2011,WECC,1083883.152,4.0602288,1.898116
8/28/2011,EAST,5206300.213,3.983824,2.8957644
8/28/2011,ERCOT,781469.8,3.86795,2.5288637
8/28/2011,WECC,1056995.02,4.0602288,1.898116
8/29/2011,EAST,5621375.921,3.9560671,2.8957644
8/29/2011,ERCOT,795278.148,3.864589,2.5288637
8/29/2011,WECC,1077948.538,4.0833731,1.898116
8/30/2011,EAST,5605359.695,3.920475,2.8957644
8/30/2011,ERCOT,755174.916,3.8208549,2.5288637
8/30/2011,WECC,1050671.82,4.0538759,1.898116
8/31/2011,EAST,5974650.803,4.0487018,2.8957644
8/31/2011,ERCOT,767552.348,3.889509,2.5288637
8/31/2011,WECC,1000828.933,4.1734738,1.898116
9/1/2011,EAST,6211140.739,4.2250719,2.8990109
9/1/2011,ERCOT,773811.66,4.0792508,2.5492933
9/1/2011,WECC,1009019.46,4.3565779,1.9250499
9/2/2011,EAST,6196209.08,4.1074238,2.8990109
9/2/2011,ERCOT,777711.296,3.9797261,2.5492933
9/2/2011,WECC,1014255.151,4.2815499,1.9250499
9/3/2011,EAST,5664137.748,4.1074238,2.8990109
9/3/2011,ERCOT,704281.728,3.9797261,2.5492933
9/3/2011,WECC,956857.012,4.2815499,1.9250499
9/4/2011,EAST,4906451.092,4.1074238,2.8990109
9/4/2011,ERCOT,608076.411,3.9797261,2.5492933
9/4/2011,WECC,956692.537,4.2815499,1.9250499
9/5/2011,EAST,4609051.487,4.1074238,2.8990109
9/5/2011,ERCOT,577665.98,3.9797261,2.5492933
9/5/2011,WECC,991683.707,4.2815499,1.9250499
9/6/2011,EAST,4746232.979,3.9777,2.8990109
9/6/2011,ERCOT,599915.332,3.834069,2.5492933
9/6/2011,WECC,1092113.481,4.1770749,1.9250499
9/7/2011,EAST,4784103.42,4.0002022,2.8990109
9/7/2011,ERCOT,593443.839,3.864984,2.5492933
9/7/2011,WECC,1113068.676,4.1980128,1.9250499
9/8/2011,EAST,4896832.096,4.0396061,2.8990109
9/8/2011,ERCOT,621218.326,3.8977339,2.5492933
9/8/2011,WECC,1075396.311,4.2081418,1.9250499
9/9/2011,EAST,4977761.978,3.9748721,2.8990109
9/9/2011,ERCOT,640086.423,3.83303,2.5492933
9/9/2011,WECC,1062751.219,4.1354618,1.9250499
9/10/2011,EAST,4778221.598,3.9748721,2.8990109
9/10/2011,ERCOT,633732.106,3.83303,2.5492933
9/10/2011,WECC,962136.005,4.1354618,1.9250499
9/11/2011,EAST,4765496.18,3.9748721,2.8990109
9/11/2011,ERCOT,665935.83,3.83303,2.5492933
9/11/2011,WECC,916462.524,4.1354618,1.9250499
9/12/2011,EAST,5263538.937,4.0073199,2.8990109
9/12/2011,ERCOT,709349.326,3.852416,2.5492933
9/12/2011,WECC,957886.291,4.0671,1.9250499
9/13/2011,EAST,5414919.689,4.0464182,2.8990109
9/13/2011,ERCOT,733770.147,3.878509,2.5492933
9/13/2011,WECC,964412.001,4.0980492,1.9250499
9/14/2011,EAST,5222484.066,4.0783672,2.8990109
9/14/2011,ERCOT,714054.254,3.9120951,2.5492933
9/14/2011,WECC,945985,4.1582599,1.9250499
9/15/2011,EAST,4845563.22,4.0938959,2.8990109
9/15/2011,ERCOT,650441.465,3.933574,2.5492933
9/15/2011,WECC,909144.331,4.2030811,1.9250499
9/16/2011,EAST,4394659.395,3.8778729,2.8990109
9/16/2011,ERCOT,659752.09,3.7406809,2.5492933
9/16/2011,WECC,901574.21,3.9762061,1.9250499
9/17/2011,EAST,4081921.17,3.8778729,2.8990109
9/17/2011,ERCOT,605468.359,3.7406809,2.5492933
9/17/2011,WECC,857894.289,3.9762061,1.9250499
9/18/2011,EAST,4124380.097,3.8778729,2.8990109
9/18/2011,ERCOT,640199.661,3.7406809,2.5492933
9/18/2011,WECC,877334.973,3.9762061,1.9250499
9/19/2011,EAST,4696288.946,3.8525031,2.8990109
9/19/2011,ERCOT,642908.429,3.6962321,2.5492933
9/19/2011,WECC,957585.63,3.9575901,1.9250499
9/20/2011,EAST,4729002.157,3.9050369,2.8990109
9/20/2011,ERCOT,640295.134,3.7687359,2.5492933
9/20/2011,WECC,969756.882,4.0399842,1.9250499
9/21/2011,EAST,4874599.994,3.855593,2.8990109
9/21/2011,ERCOT,670043.933,3.6855609,2.5492933
9/21/2011,WECC,974966.704,3.987262,1.9250499
9/22/2011,EAST,4965984.739,3.7881119,2.8990109
9/22/2011,ERCOT,641550.513,3.6129601,2.5492933
9/22/2011,WECC,982310.935,3.9280529,1.9250499
9/23/2011,EAST,4806763.715,3.7862439,2.8990109
9/23/2011,ERCOT,635317.598,3.636961,2.5492933
9/23/2011,WECC,982779.257,3.9015019,1.9250499
9/24/2011,EAST,4449101.899,3.7862439,2.8990109
9/24/2011,ERCOT,591006.662,3.636961,2.5492933
9/24/2011,WECC,913821.113,3.9015019,1.9250499
9/25/2011,EAST,4433253.08,3.7862439,2.8990109
9/25/2011,ERCOT,634726.86,3.636961,2.5492933
9/25/2011,WECC,862582.163,3.9015019,1.9250499
9/26/2011,EAST,4935040.944,3.8790331,2.8990109
9/26/2011,ERCOT,694716.997,3.7062371,2.5492933
9/26/2011,WECC,899635.253,3.9749219,1.9250499
9/27/2011,EAST,5062141.53,3.9712191,2.8990109
9/27/2011,ERCOT,702893.555,3.81809,2.5492933
9/27/2011,WECC,950332.069,4.054296,1.9250499
9/28/2011,EAST,5054689.807,3.9136441,2.8990109
9/28/2011,ERCOT,705981.319,3.752949,2.5492933
9/28/2011,WECC,979698.611,3.9850249,1.9250499
9/29/2011,EAST,4812947.955,3.8137031,2.8990109
9/29/2011,ERCOT,668817.094,3.65886,2.5492933
9/29/2011,WECC,957668.627,3.9223959,1.9250499
9/30/2011,EAST,4509225.162,3.6688221,2.8990109
9/30/2011,ERCOT,572977.459,3.557754,2.5492933
9/30/2011,WECC,947457.186,3.7624381,1.9250499
10/1/2011,EAST,3901797.717,3.6688221,2.8352273
10/1/2011,ERCOT,549409.955,3.557754,2.524327
10/1/2011,WECC,899472.152,3.7624381,2.056901
10/2/2011,EAST,3805663.738,3.6688221,2.8352273
10/2/2011,ERCOT,524910.64,3.557754,2.524327
10/2/2011,WECC,892418.929,3.7624381,2.056901
10/3/2011,EAST,4338621.051,3.5642409,2.8352273
10/3/2011,ERCOT,563255.96,3.441031,2.524327
10/3/2011,WECC,923623.628,3.6369381,2.056901
10/4/2011,EAST,4372926.829,3.585789,2.8352273
10/4/2011,ERCOT,533896.285,3.459631,2.524327
10/4/2011,WECC,887031.153,3.6354909,2.056901
10/5/2011,EAST,4386678.651,3.6442461,2.8352273
10/5/2011,ERCOT,517285.292,3.5105951,2.524327
10/5/2011,WECC,826716.478,3.698436,2.056901
10/6/2011,EAST,4418306.481,3.4630201,2.8352273
10/6/2011,ERCOT,546827.225,3.3637509,2.524327
10/6/2011,WECC,781340.28,3.510823,2.056901
10/7/2011,EAST,4385576.262,3.3444331,2.8352273
10/7/2011,ERCOT,565255.254,3.234237,2.524327
10/7/2011,WECC,763329.139,3.206867,2.056901
10/8/2011,EAST,4060392.978,3.3444331,2.8352273
10/8/2011,ERCOT,544024.391,3.234237,2.524327
10/8/2011,WECC,778576.631,3.206867,2.056901
10/9/2011,EAST,4000724.464,3.3444331,2.8352273
10/9/2011,ERCOT,502792.129,3.234237,2.524327
10/9/2011,WECC,792103.959,3.206867,2.056901
10/10/2011,EAST,4522682.696,3.4095509,2.8352273
10/10/2011,ERCOT,559233.346,3.276696,2.524327
10/10/2011,WECC,834682.832,3.339503,2.056901
10/11/2011,EAST,4561306.968,3.5280361,2.8352273
10/11/2011,ERCOT,544040.969,3.3890171,2.524327
10/11/2011,WECC,820563.116,3.4167409,2.056901
10/12/2011,EAST,4544056.417,3.557704,2.8352273
10/12/2011,ERCOT,569082.16,3.4178159,2.524327
10/12/2011,WECC,872987.611,3.5089569,2.056901
10/13/2011,EAST,4464132.12,3.4464581,2.8352273
10/13/2011,ERCOT,552214.544,3.329179,2.524327
10/13/2011,WECC,918728.632,3.430753,2.056901
10/14/2011,EAST,4188598.608,3.4857211,2.8352273
10/14/2011,ERCOT,477747.538,3.380244,2.524327
10/14/2011,WECC,906717.219,3.438231,2.056901
10/15/2011,EAST,3842905.179,3.4857211,2.8352273
10/15/2011,ERCOT,523873.24,3.380244,2.524327
10/15/2011,WECC,824659.835,3.438231,2.056901
10/16/2011,EAST,3766384.907,3.4857211,2.8352273
10/16/2011,ERCOT,502997.103,3.380244,2.524327
10/16/2011,WECC,820986.233,3.438231,2.056901
10/17/2011,EAST,4245748.076,3.7416539,2.8352273
10/17/2011,ERCOT,545830.626,3.604861,2.524327
10/17/2011,WECC,848494.411,3.6621799,2.056901
10/18/2011,EAST,4304684.212,3.6483271,2.8352273
10/18/2011,ERCOT,457589.212,3.5088041,2.524327
10/18/2011,WECC,876768.672,3.606842,2.056901
10/19/2011,EAST,4307394.136,3.6596091,2.8352273
10/19/2011,ERCOT,487480.056,3.4747651,2.524327
10/19/2011,WECC,887836.224,3.598835,2.056901
10/20/2011,EAST,4258199.251,3.678045,2.8352273
10/20/2011,ERCOT,458485.422,3.483427,2.524327
10/20/2011,WECC,862562.195,3.592279,2.056901
10/21/2011,EAST,4236676.939,3.5662229,2.8352273
10/21/2011,ERCOT,525254.366,3.4059379,2.524327
10/21/2011,WECC,856276.672,3.464494,2.056901
10/22/2011,EAST,3948006.151,3.5662229,2.8352273
10/22/2011,ERCOT,499647.861,3.4059379,2.524327
10/22/2011,WECC,811907.809,3.464494,2.056901
10/23/2011,EAST,3811513.294,3.5662229,2.8352273
10/23/2011,ERCOT,523566.532,3.4059379,2.524327
10/23/2011,WECC,820937.174,3.464494,2.056901
10/24/2011,EAST,4250349.397,3.6608369,2.8352273
10/24/2011,ERCOT,522083.066,3.471313,2.524327
10/24/2011,WECC,857634.06,3.6292369,2.056901
10/25/2011,EAST,4225937.467,3.7171941,2.8352273
10/25/2011,ERCOT,506540.302,3.5006721,2.524327
10/25/2011,WECC,861792.755,3.6886599,2.056901
10/26/2011,EAST,4327578.649,3.8306141,2.8352273
10/26/2011,ERCOT,534878.595,3.545409,2.524327
10/26/2011,WECC,878673.025,3.7251379,2.056901
10/27/2011,EAST,4441762.522,3.7959981,2.8352273
10/27/2011,ERCOT,494832.33,3.48773,2.524327
10/27/2011,WECC,876368.778,3.638701,2.056901
10/28/2011,EAST,4411782.607,3.806109,2.8352273
10/28/2011,ERCOT,491248.929,3.5298221,2.524327
10/28/2011,WECC,855088.287,3.615777,2.056901
10/29/2011,EAST,4145944.741,3.806109,2.8352273
10/29/2011,ERCOT,443554.949,3.5298221,2.524327
10/29/2011,WECC,788214.663,3.615777,2.056901
10/30/2011,EAST,3978062.707,3.806109,2.8352273
10/30/2011,ERCOT,467018.598,3.5298221,2.524327
10/30/2011,WECC,808177.933,3.615777,2.056901
10/31/2011,EAST,4379785.104,3.6939371,2.8352273
10/31/2011,ERCOT,492460.22,3.488867,2.524327
10/31/2011,WECC,821933.131,3.7116909,2.056901
11/1/2011,EAST,4298026.2,3.52649,2.8194242
11/1/2011,ERCOT,439853.44,3.3068521,2.9720459
11/1/2011,WECC,832125.396,3.6173611,1.9906111
11/2/2011,EAST,4263032.823,3.490633,2.8194242
11/2/2011,ERCOT,453219.049,3.288115,2.9720459
11/2/2011,WECC,859392.228,3.631602,1.9906111
11/3/2011,EAST,4341269.875,3.5735459,2.8194242
11/3/2011,ERCOT,477397.815,3.318208,2.9720459
11/3/2011,WECC,855027.248,3.749656,1.9906111
11/4/2011,EAST,4241914.643,3.5612381,2.8194242
11/4/2011,ERCOT,469296.295,3.332936,2.9720459
11/4/2011,WECC,856596.146,3.7352519,1.9906111
11/5/2011,EAST,3965353.477,3.5612381,2.8194242
11/5/2011,ERCOT,407045.233,3.332936,2.9720459
11/5/2011,WECC,824637.876,3.7352519,1.9906111
11/6/2011,EAST,3833075.444,3.5612381,2.8194242
11/6/2011,ERCOT,467319.47,3.332936,2.9720459
11/6/2011,WECC,840045.474,3.7352519,1.9906111
11/7/2011,EAST,4342561.232,3.4701011,2.8194242
11/7/2011,ERCOT,477469.583,3.269716,2.9720459
11/7/2011,WECC,905230.962,3.7323029,1.9906111
11/8/2011,EAST,4331327.636,3.595077,2.8194242
11/8/2011,ERCOT,494061.383,3.3748281,2.9720459
11/8/2011,WECC,910326.166,3.7665541,1.9906111
11/9/2011,EAST,4234165.493,3.670347,2.8194242
